"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"25/03/2023 15:00:00 - 25/03/2023 16:00:00","BZN|NL","Without sequence","-1.75","",""
"25/03/2023 16:00:00 - 25/03/2023 17:00:00","BZN|NL","Without sequence","-1.01","",""
"25/03/2023 17:00:00 - 25/03/2023 18:00:00","BZN|NL","Without sequence","31.92","",""
"25/03/2023 18:00:00 - 25/03/2023 19:00:00","BZN|NL","Without sequence","75.0","",""
"25/03/2023 19:00:00 - 25/03/2023 20:00:00","BZN|NL","Without sequence","99.98","",""
"25/03/2023 20:00:00 - 25/03/2023 21:00:00","BZN|NL","Without sequence","99.9","",""
"25/03/2023 21:00:00 - 25/03/2023 22:00:00","BZN|NL","Without sequence","97.55","",""
"25/03/2023 22:00:00 - 25/03/2023 23:00:00","BZN|NL","Without sequence","98.0","",""
"25/03/2023 23:00:00 - 26/03/2023 00:00:00","BZN|NL","Without sequence","97.6","",""
"26/03/2023 00:00:00 - 26/03/2023 01:00:00","BZN|NL","Without sequence","94.57","",""
"26/03/2023 01:00:00 - 26/03/2023 02:00:00","BZN|NL","Without sequence","80.0","",""
"26/03/2023 02:00:00 - 26/03/2023 03:00:00","BZN|NL","Without sequence","84.9","",""
"26/03/2023 03:00:00 - 26/03/2023 04:00:00","BZN|NL","Without sequence","84.9","",""
"26/03/2023 04:00:00 - 26/03/2023 05:00:00","BZN|NL","Without sequence","73.62","",""
"26/03/2023 05:00:00 - 26/03/2023 06:00:00","BZN|NL","Without sequence","73.65","",""
"26/03/2023 06:00:00 - 26/03/2023 07:00:00","BZN|NL","Without sequence","63.49","",""
"26/03/2023 07:00:00 - 26/03/2023 08:00:00","BZN|NL","Without sequence","73.09","",""
"26/03/2023 08:00:00 - 26/03/2023 09:00:00","BZN|NL","Without sequence","78.35","",""
"26/03/2023 09:00:00 - 26/03/2023 10:00:00","BZN|NL","Without sequence","84.69","",""
"26/03/2023 10:00:00 - 26/03/2023 11:00:00","BZN|NL","Without sequence","88.7","",""
"26/03/2023 11:00:00 - 26/03/2023 12:00:00","BZN|NL","Without sequence","84.9","",""
"26/03/2023 12:00:00 - 26/03/2023 13:00:00","BZN|NL","Without sequence","74.9","",""
"26/03/2023 13:00:00 - 26/03/2023 14:00:00","BZN|NL","Without sequence","61.67","",""
"26/03/2023 14:00:00 - 26/03/2023 15:00:00","BZN|NL","Without sequence","50.46","",""
"26/03/2023 15:00:00 - 26/03/2023 16:00:00","BZN|NL","Without sequence","45.57","",""
"26/03/2023 16:00:00 - 26/03/2023 17:00:00","BZN|NL","Without sequence","48.35","",""
"26/03/2023 17:00:00 - 26/03/2023 18:00:00","BZN|NL","Without sequence","77.09","",""
"26/03/2023 18:00:00 - 26/03/2023 19:00:00","BZN|NL","Without sequence","106.65","",""
"26/03/2023 19:00:00 - 26/03/2023 20:00:00","BZN|NL","Without sequence","117.86","",""
"26/03/2023 20:00:00 - 26/03/2023 21:00:00","BZN|NL","Without sequence","112.59","",""
"26/03/2023 21:00:00 - 26/03/2023 22:00:00","BZN|NL","Without sequence","104.63","",""
"26/03/2023 22:00:00 - 26/03/2023 23:00:00","BZN|NL","Without sequence","99.42","",""
"26/03/2023 23:00:00 - 27/03/2023 00:00:00","BZN|NL","Without sequence","94.64","",""
"27/03/2023 00:00:00 - 27/03/2023 01:00:00","BZN|NL","Without sequence","96.0","",""
"27/03/2023 01:00:00 - 27/03/2023 02:00:00","BZN|NL","Without sequence","91.71","",""
"27/03/2023 02:00:00 - 27/03/2023 03:00:00","BZN|NL","Without sequence","87.48","",""
"27/03/2023 03:00:00 - 27/03/2023 04:00:00","BZN|NL","Without sequence","83.99","",""
"27/03/2023 04:00:00 - 27/03/2023 05:00:00","BZN|NL","Without sequence","84.9","",""
"27/03/2023 05:00:00 - 27/03/2023 06:00:00","BZN|NL","Without sequence","86.59","",""
"27/03/2023 06:00:00 - 27/03/2023 07:00:00","BZN|NL","Without sequence","115.0","",""
"27/03/2023 07:00:00 - 27/03/2023 08:00:00","BZN|NL","Without sequence","142.99","",""
"27/03/2023 08:00:00 - 27/03/2023 09:00:00","BZN|NL","Without sequence","149.38","",""
"27/03/2023 09:00:00 - 27/03/2023 10:00:00","BZN|NL","Without sequence","85.0","",""
"27/03/2023 10:00:00 - 27/03/2023 11:00:00","BZN|NL","Without sequence","60.1","",""
"27/03/2023 11:00:00 - 27/03/2023 12:00:00","BZN|NL","Without sequence","50.75","",""
"27/03/2023 12:00:00 - 27/03/2023 13:00:00","BZN|NL","Without sequence","0.0","",""
"27/03/2023 13:00:00 - 27/03/2023 14:00:00","BZN|NL","Without sequence","0.0","",""
"27/03/2023 14:00:00 - 27/03/2023 15:00:00","BZN|NL","Without sequence","-10.02","",""
"27/03/2023 15:00:00 - 27/03/2023 16:00:00","BZN|NL","Without sequence","-20.02","",""
"27/03/2023 16:00:00 - 27/03/2023 17:00:00","BZN|NL","Without sequence","0.0","",""
"27/03/2023 17:00:00 - 27/03/2023 18:00:00","BZN|NL","Without sequence","63.98","",""
"27/03/2023 18:00:00 - 27/03/2023 19:00:00","BZN|NL","Without sequence","100.4","",""
"27/03/2023 19:00:00 - 27/03/2023 20:00:00","BZN|NL","Without sequence","135.91","",""
"27/03/2023 20:00:00 - 27/03/2023 21:00:00","BZN|NL","Without sequence","189.0","",""
"27/03/2023 21:00:00 - 27/03/2023 22:00:00","BZN|NL","Without sequence","144.7","",""
"27/03/2023 22:00:00 - 27/03/2023 23:00:00","BZN|NL","Without sequence","113.58","",""
"27/03/2023 23:00:00 - 28/03/2023 00:00:00","BZN|NL","Without sequence","94.8","",""
"28/03/2023 00:00:00 - 28/03/2023 01:00:00","BZN|NL","Without sequence","99.9","",""
"28/03/2023 01:00:00 - 28/03/2023 02:00:00","BZN|NL","Without sequence","104.5","",""
"28/03/2023 02:00:00 - 28/03/2023 03:00:00","BZN|NL","Without sequence","100.1","",""
"28/03/2023 03:00:00 - 28/03/2023 04:00:00","BZN|NL","Without sequence","96.1","",""
"28/03/2023 04:00:00 - 28/03/2023 05:00:00","BZN|NL","Without sequence","95.4","",""
"28/03/2023 05:00:00 - 28/03/2023 06:00:00","BZN|NL","Without sequence","100.77","",""
"28/03/2023 06:00:00 - 28/03/2023 07:00:00","BZN|NL","Without sequence","130.04","",""
"28/03/2023 07:00:00 - 28/03/2023 08:00:00","BZN|NL","Without sequence","160.07","",""
"28/03/2023 08:00:00 - 28/03/2023 09:00:00","BZN|NL","Without sequence","159.77","",""
"28/03/2023 09:00:00 - 28/03/2023 10:00:00","BZN|NL","Without sequence","125.21","",""
"28/03/2023 10:00:00 - 28/03/2023 11:00:00","BZN|NL","Without sequence","104.28","",""
"28/03/2023 11:00:00 - 28/03/2023 12:00:00","BZN|NL","Without sequence","94.89","",""
"28/03/2023 12:00:00 - 28/03/2023 13:00:00","BZN|NL","Without sequence","91.3","",""
"28/03/2023 13:00:00 - 28/03/2023 14:00:00","BZN|NL","Without sequence","86.87","",""
"28/03/2023 14:00:00 - 28/03/2023 15:00:00","BZN|NL","Without sequence","90.0","",""
"28/03/2023 15:00:00 - 28/03/2023 16:00:00","BZN|NL","Without sequence","94.32","",""
"28/03/2023 16:00:00 - 28/03/2023 17:00:00","BZN|NL","Without sequence","96.08","",""
"28/03/2023 17:00:00 - 28/03/2023 18:00:00","BZN|NL","Without sequence","108.59","",""
"28/03/2023 18:00:00 - 28/03/2023 19:00:00","BZN|NL","Without sequence","136.87","",""
"28/03/2023 19:00:00 - 28/03/2023 20:00:00","BZN|NL","Without sequence","160.98","",""
"28/03/2023 20:00:00 - 28/03/2023 21:00:00","BZN|NL","Without sequence","135.94","",""
"28/03/2023 21:00:00 - 28/03/2023 22:00:00","BZN|NL","Without sequence","132.0","",""
"28/03/2023 22:00:00 - 28/03/2023 23:00:00","BZN|NL","Without sequence","125.01","",""
"28/03/2023 23:00:00 - 29/03/2023 00:00:00","BZN|NL","Without sequence","110.39","",""
"29/03/2023 00:00:00 - 29/03/2023 01:00:00","BZN|NL","Without sequence","96.65","",""
"29/03/2023 01:00:00 - 29/03/2023 02:00:00","BZN|NL","Without sequence","95.0","",""
"29/03/2023 02:00:00 - 29/03/2023 03:00:00","BZN|NL","Without sequence","95.4","",""
"29/03/2023 03:00:00 - 29/03/2023 04:00:00","BZN|NL","Without sequence","98.04","",""
"29/03/2023 04:00:00 - 29/03/2023 05:00:00","BZN|NL","Without sequence","98.0","",""
"29/03/2023 05:00:00 - 29/03/2023 06:00:00","BZN|NL","Without sequence","99.2","",""
"29/03/2023 06:00:00 - 29/03/2023 07:00:00","BZN|NL","Without sequence","117.04","",""
"29/03/2023 07:00:00 - 29/03/2023 08:00:00","BZN|NL","Without sequence","144.13","",""
"29/03/2023 08:00:00 - 29/03/2023 09:00:00","BZN|NL","Without sequence","152.0","",""
"29/03/2023 09:00:00 - 29/03/2023 10:00:00","BZN|NL","Without sequence","144.17","",""
"29/03/2023 10:00:00 - 29/03/2023 11:00:00","BZN|NL","Without sequence","130.0","",""
"29/03/2023 11:00:00 - 29/03/2023 12:00:00","BZN|NL","Without sequence","119.0","",""
"29/03/2023 12:00:00 - 29/03/2023 13:00:00","BZN|NL","Without sequence","110.98","",""
"29/03/2023 13:00:00 - 29/03/2023 14:00:00","BZN|NL","Without sequence","105.6","",""
"29/03/2023 14:00:00 - 29/03/2023 15:00:00","BZN|NL","Without sequence","101.55","",""
"29/03/2023 15:00:00 - 29/03/2023 16:00:00","BZN|NL","Without sequence","104.94","",""
"29/03/2023 16:00:00 - 29/03/2023 17:00:00","BZN|NL","Without sequence","105.9","",""
"29/03/2023 17:00:00 - 29/03/2023 18:00:00","BZN|NL","Without sequence","125.79","",""
"29/03/2023 18:00:00 - 29/03/2023 19:00:00","BZN|NL","Without sequence","143.19","",""
"29/03/2023 19:00:00 - 29/03/2023 20:00:00","BZN|NL","Without sequence","149.83","",""
"29/03/2023 20:00:00 - 29/03/2023 21:00:00","BZN|NL","Without sequence","132.26","",""
"29/03/2023 21:00:00 - 29/03/2023 22:00:00","BZN|NL","Without sequence","114.92","",""
"29/03/2023 22:00:00 - 29/03/2023 23:00:00","BZN|NL","Without sequence","109.9","",""
"29/03/2023 23:00:00 - 30/03/2023 00:00:00","BZN|NL","Without sequence","94.8","",""
"30/03/2023 00:00:00 - 30/03/2023 01:00:00","BZN|NL","Without sequence","89.71","",""
"30/03/2023 01:00:00 - 30/03/2023 02:00:00","BZN|NL","Without sequence","82.29","",""
"30/03/2023 02:00:00 - 30/03/2023 03:00:00","BZN|NL","Without sequence","80.78","",""
"30/03/2023 03:00:00 - 30/03/2023 04:00:00","BZN|NL","Without sequence","78.77","",""
"30/03/2023 04:00:00 - 30/03/2023 05:00:00","BZN|NL","Without sequence","77.91","",""
"30/03/2023 05:00:00 - 30/03/2023 06:00:00","BZN|NL","Without sequence","76.8","",""
"30/03/2023 06:00:00 - 30/03/2023 07:00:00","BZN|NL","Without sequence","88.64","",""
"30/03/2023 07:00:00 - 30/03/2023 08:00:00","BZN|NL","Without sequence","118.88","",""
"30/03/2023 08:00:00 - 30/03/2023 09:00:00","BZN|NL","Without sequence","129.3","",""
"30/03/2023 09:00:00 - 30/03/2023 10:00:00","BZN|NL","Without sequence","110.0","",""
"30/03/2023 10:00:00 - 30/03/2023 11:00:00","BZN|NL","Without sequence","90.66","",""
"30/03/2023 11:00:00 - 30/03/2023 12:00:00","BZN|NL","Without sequence","79.93","",""
"30/03/2023 12:00:00 - 30/03/2023 13:00:00","BZN|NL","Without sequence","64.55","",""
"30/03/2023 13:00:00 - 30/03/2023 14:00:00","BZN|NL","Without sequence","25.31","",""
"30/03/2023 14:00:00 - 30/03/2023 15:00:00","BZN|NL","Without sequence","5.1","",""
"30/03/2023 15:00:00 - 30/03/2023 16:00:00","BZN|NL","Without sequence","8.53","",""
"30/03/2023 16:00:00 - 30/03/2023 17:00:00","BZN|NL","Without sequence","38.26","",""
"30/03/2023 17:00:00 - 30/03/2023 18:00:00","BZN|NL","Without sequence","72.44","",""
"30/03/2023 18:00:00 - 30/03/2023 19:00:00","BZN|NL","Without sequence","97.55","",""
"30/03/2023 19:00:00 - 30/03/2023 20:00:00","BZN|NL","Without sequence","119.7","",""
"30/03/2023 20:00:00 - 30/03/2023 21:00:00","BZN|NL","Without sequence","119.37","",""
"30/03/2023 21:00:00 - 30/03/2023 22:00:00","BZN|NL","Without sequence","103.28","",""
"30/03/2023 22:00:00 - 30/03/2023 23:00:00","BZN|NL","Without sequence","100.07","",""
"30/03/2023 23:00:00 - 31/03/2023 00:00:00","BZN|NL","Without sequence","90.76","",""
"31/03/2023 00:00:00 - 31/03/2023 01:00:00","BZN|NL","Without sequence","65.13","",""
"31/03/2023 01:00:00 - 31/03/2023 02:00:00","BZN|NL","Without sequence","64.9","",""
"31/03/2023 02:00:00 - 31/03/2023 03:00:00","BZN|NL","Without sequence","57.1","",""
"31/03/2023 03:00:00 - 31/03/2023 04:00:00","BZN|NL","Without sequence","48.62","",""
"31/03/2023 04:00:00 - 31/03/2023 05:00:00","BZN|NL","Without sequence","64.9","",""
"31/03/2023 05:00:00 - 31/03/2023 06:00:00","BZN|NL","Without sequence","73.96","",""
"31/03/2023 06:00:00 - 31/03/2023 07:00:00","BZN|NL","Without sequence","109.22","",""
"31/03/2023 07:00:00 - 31/03/2023 08:00:00","BZN|NL","Without sequence","121.37","",""
"31/03/2023 08:00:00 - 31/03/2023 09:00:00","BZN|NL","Without sequence","124.55","",""
"31/03/2023 09:00:00 - 31/03/2023 10:00:00","BZN|NL","Without sequence","132.0","",""
"31/03/2023 10:00:00 - 31/03/2023 11:00:00","BZN|NL","Without sequence","105.18","",""
"31/03/2023 11:00:00 - 31/03/2023 12:00:00","BZN|NL","Without sequence","105.68","",""
"31/03/2023 12:00:00 - 31/03/2023 13:00:00","BZN|NL","Without sequence","89.47","",""
"31/03/2023 13:00:00 - 31/03/2023 14:00:00","BZN|NL","Without sequence","76.94","",""
"31/03/2023 14:00:00 - 31/03/2023 15:00:00","BZN|NL","Without sequence","81.3","",""
"31/03/2023 15:00:00 - 31/03/2023 16:00:00","BZN|NL","Without sequence","78.17","",""
"31/03/2023 16:00:00 - 31/03/2023 17:00:00","BZN|NL","Without sequence","77.64","",""
"31/03/2023 17:00:00 - 31/03/2023 18:00:00","BZN|NL","Without sequence","99.05","",""
"31/03/2023 18:00:00 - 31/03/2023 19:00:00","BZN|NL","Without sequence","112.61","",""
"31/03/2023 19:00:00 - 31/03/2023 20:00:00","BZN|NL","Without sequence","114.53","",""
"31/03/2023 20:00:00 - 31/03/2023 21:00:00","BZN|NL","Without sequence","109.67","",""
"31/03/2023 21:00:00 - 31/03/2023 22:00:00","BZN|NL","Without sequence","98.83","",""
"31/03/2023 22:00:00 - 31/03/2023 23:00:00","BZN|NL","Without sequence","86.73","",""
"31/03/2023 23:00:00 - 01/04/2023 00:00:00","BZN|NL","Without sequence","80.0","",""
"01/04/2023 00:00:00 - 01/04/2023 01:00:00","BZN|NL","Without sequence","82.19","",""
"01/04/2023 01:00:00 - 01/04/2023 02:00:00","BZN|NL","Without sequence","63.9","",""
"01/04/2023 02:00:00 - 01/04/2023 03:00:00","BZN|NL","Without sequence","53.84","",""
"01/04/2023 03:00:00 - 01/04/2023 04:00:00","BZN|NL","Without sequence","53.99","",""
"01/04/2023 04:00:00 - 01/04/2023 05:00:00","BZN|NL","Without sequence","55.01","",""
"01/04/2023 05:00:00 - 01/04/2023 06:00:00","BZN|NL","Without sequence","70.0","",""
"01/04/2023 06:00:00 - 01/04/2023 07:00:00","BZN|NL","Without sequence","80.58","",""
"01/04/2023 07:00:00 - 01/04/2023 08:00:00","BZN|NL","Without sequence","85.0","",""
"01/04/2023 08:00:00 - 01/04/2023 09:00:00","BZN|NL","Without sequence","90.0","",""
"01/04/2023 09:00:00 - 01/04/2023 10:00:00","BZN|NL","Without sequence","86.7","",""
"01/04/2023 10:00:00 - 01/04/2023 11:00:00","BZN|NL","Without sequence","86.2","",""
"01/04/2023 11:00:00 - 01/04/2023 12:00:00","BZN|NL","Without sequence","84.37","",""
"01/04/2023 12:00:00 - 01/04/2023 13:00:00","BZN|NL","Without sequence","80.0","",""
"01/04/2023 13:00:00 - 01/04/2023 14:00:00","BZN|NL","Without sequence","54.9","",""
"01/04/2023 14:00:00 - 01/04/2023 15:00:00","BZN|NL","Without sequence","43.24","",""
"01/04/2023 15:00:00 - 01/04/2023 16:00:00","BZN|NL","Without sequence","42.0","",""
"01/04/2023 16:00:00 - 01/04/2023 17:00:00","BZN|NL","Without sequence","70.0","",""
"01/04/2023 17:00:00 - 01/04/2023 18:00:00","BZN|NL","Without sequence","84.9","",""
"01/04/2023 18:00:00 - 01/04/2023 19:00:00","BZN|NL","Without sequence","99.3","",""
"01/04/2023 19:00:00 - 01/04/2023 20:00:00","BZN|NL","Without sequence","97.65","",""
"01/04/2023 20:00:00 - 01/04/2023 21:00:00","BZN|NL","Without sequence","110.95","",""
"01/04/2023 21:00:00 - 01/04/2023 22:00:00","BZN|NL","Without sequence","91.16","",""
"01/04/2023 22:00:00 - 01/04/2023 23:00:00","BZN|NL","Without sequence","81.77","",""
"01/04/2023 23:00:00 - 02/04/2023 00:00:00","BZN|NL","Without sequence","68.9","",""
"02/04/2023 00:00:00 - 02/04/2023 01:00:00","BZN|NL","Without sequence","81.0","",""
"02/04/2023 01:00:00 - 02/04/2023 02:00:00","BZN|NL","Without sequence","69.9","",""
"02/04/2023 02:00:00 - 02/04/2023 03:00:00","BZN|NL","Without sequence","58.51","",""
"02/04/2023 03:00:00 - 02/04/2023 04:00:00","BZN|NL","Without sequence","60.46","",""
"02/04/2023 04:00:00 - 02/04/2023 05:00:00","BZN|NL","Without sequence","58.51","",""
"02/04/2023 05:00:00 - 02/04/2023 06:00:00","BZN|NL","Without sequence","60.46","",""
"02/04/2023 06:00:00 - 02/04/2023 07:00:00","BZN|NL","Without sequence","58.72","",""
"02/04/2023 07:00:00 - 02/04/2023 08:00:00","BZN|NL","Without sequence","70.08","",""
"02/04/2023 08:00:00 - 02/04/2023 09:00:00","BZN|NL","Without sequence","75.55","",""
"02/04/2023 09:00:00 - 02/04/2023 10:00:00","BZN|NL","Without sequence","66.09","",""
"02/04/2023 10:00:00 - 02/04/2023 11:00:00","BZN|NL","Without sequence","40.01","",""
"02/04/2023 11:00:00 - 02/04/2023 12:00:00","BZN|NL","Without sequence","23.3","",""
"02/04/2023 12:00:00 - 02/04/2023 13:00:00","BZN|NL","Without sequence","-1.0","",""
"02/04/2023 13:00:00 - 02/04/2023 14:00:00","BZN|NL","Without sequence","-3.99","",""
"02/04/2023 14:00:00 - 02/04/2023 15:00:00","BZN|NL","Without sequence","-3.99","",""
"02/04/2023 15:00:00 - 02/04/2023 16:00:00","BZN|NL","Without sequence","0.0","",""
"02/04/2023 16:00:00 - 02/04/2023 17:00:00","BZN|NL","Without sequence","12.8","",""
"02/04/2023 17:00:00 - 02/04/2023 18:00:00","BZN|NL","Without sequence","41.74","",""
"02/04/2023 18:00:00 - 02/04/2023 19:00:00","BZN|NL","Without sequence","100.41","",""
"02/04/2023 19:00:00 - 02/04/2023 20:00:00","BZN|NL","Without sequence","130.0","",""
"02/04/2023 20:00:00 - 02/04/2023 21:00:00","BZN|NL","Without sequence","132.12","",""
"02/04/2023 21:00:00 - 02/04/2023 22:00:00","BZN|NL","Without sequence","121.65","",""
"02/04/2023 22:00:00 - 02/04/2023 23:00:00","BZN|NL","Without sequence","115.55","",""
"02/04/2023 23:00:00 - 03/04/2023 00:00:00","BZN|NL","Without sequence","109.12","",""
"03/04/2023 00:00:00 - 03/04/2023 01:00:00","BZN|NL","Without sequence","115.22","",""
"03/04/2023 01:00:00 - 03/04/2023 02:00:00","BZN|NL","Without sequence","112.72","",""
"03/04/2023 02:00:00 - 03/04/2023 03:00:00","BZN|NL","Without sequence","113.89","",""
"03/04/2023 03:00:00 - 03/04/2023 04:00:00","BZN|NL","Without sequence","108.53","",""
"03/04/2023 04:00:00 - 03/04/2023 05:00:00","BZN|NL","Without sequence","100.43","",""
"03/04/2023 05:00:00 - 03/04/2023 06:00:00","BZN|NL","Without sequence","110.07","",""
"03/04/2023 06:00:00 - 03/04/2023 07:00:00","BZN|NL","Without sequence","139.63","",""
"03/04/2023 07:00:00 - 03/04/2023 08:00:00","BZN|NL","Without sequence","168.99","",""
"03/04/2023 08:00:00 - 03/04/2023 09:00:00","BZN|NL","Without sequence","179.84","",""
"03/04/2023 09:00:00 - 03/04/2023 10:00:00","BZN|NL","Without sequence","140.0","",""
"03/04/2023 10:00:00 - 03/04/2023 11:00:00","BZN|NL","Without sequence","92.18","",""
"03/04/2023 11:00:00 - 03/04/2023 12:00:00","BZN|NL","Without sequence","68.14","",""
"03/04/2023 12:00:00 - 03/04/2023 13:00:00","BZN|NL","Without sequence","71.61","",""
"03/04/2023 13:00:00 - 03/04/2023 14:00:00","BZN|NL","Without sequence","49.2","",""
"03/04/2023 14:00:00 - 03/04/2023 15:00:00","BZN|NL","Without sequence","71.58","",""
"03/04/2023 15:00:00 - 03/04/2023 16:00:00","BZN|NL","Without sequence","78.91","",""
"03/04/2023 16:00:00 - 03/04/2023 17:00:00","BZN|NL","Without sequence","82.0","",""
"03/04/2023 17:00:00 - 03/04/2023 18:00:00","BZN|NL","Without sequence","100.35","",""
"03/04/2023 18:00:00 - 03/04/2023 19:00:00","BZN|NL","Without sequence","133.77","",""
"03/04/2023 19:00:00 - 03/04/2023 20:00:00","BZN|NL","Without sequence","158.11","",""
"03/04/2023 20:00:00 - 03/04/2023 21:00:00","BZN|NL","Without sequence","165.89","",""
"03/04/2023 21:00:00 - 03/04/2023 22:00:00","BZN|NL","Without sequence","148.79","",""
"03/04/2023 22:00:00 - 03/04/2023 23:00:00","BZN|NL","Without sequence","132.07","",""
"03/04/2023 23:00:00 - 04/04/2023 00:00:00","BZN|NL","Without sequence","113.12","",""
"04/04/2023 00:00:00 - 04/04/2023 01:00:00","BZN|NL","Without sequence","110.85","",""
"04/04/2023 01:00:00 - 04/04/2023 02:00:00","BZN|NL","Without sequence","110.14","",""
"04/04/2023 02:00:00 - 04/04/2023 03:00:00","BZN|NL","Without sequence","115.83","",""
"04/04/2023 03:00:00 - 04/04/2023 04:00:00","BZN|NL","Without sequence","115.61","",""
"04/04/2023 04:00:00 - 04/04/2023 05:00:00","BZN|NL","Without sequence","116.71","",""
"04/04/2023 05:00:00 - 04/04/2023 06:00:00","BZN|NL","Without sequence","121.91","",""
"04/04/2023 06:00:00 - 04/04/2023 07:00:00","BZN|NL","Without sequence","145.35","",""
"04/04/2023 07:00:00 - 04/04/2023 08:00:00","BZN|NL","Without sequence","180.57","",""
"04/04/2023 08:00:00 - 04/04/2023 09:00:00","BZN|NL","Without sequence","190.61","",""
"04/04/2023 09:00:00 - 04/04/2023 10:00:00","BZN|NL","Without sequence","158.27","",""
"04/04/2023 10:00:00 - 04/04/2023 11:00:00","BZN|NL","Without sequence","107.79","",""
"04/04/2023 11:00:00 - 04/04/2023 12:00:00","BZN|NL","Without sequence","112.02","",""
"04/04/2023 12:00:00 - 04/04/2023 13:00:00","BZN|NL","Without sequence","102.94","",""
"04/04/2023 13:00:00 - 04/04/2023 14:00:00","BZN|NL","Without sequence","107.2","",""
"04/04/2023 14:00:00 - 04/04/2023 15:00:00","BZN|NL","Without sequence","107.31","",""
"04/04/2023 15:00:00 - 04/04/2023 16:00:00","BZN|NL","Without sequence","108.71","",""
"04/04/2023 16:00:00 - 04/04/2023 17:00:00","BZN|NL","Without sequence","112.73","",""
"04/04/2023 17:00:00 - 04/04/2023 18:00:00","BZN|NL","Without sequence","122.0","",""
"04/04/2023 18:00:00 - 04/04/2023 19:00:00","BZN|NL","Without sequence","147.1","",""
"04/04/2023 19:00:00 - 04/04/2023 20:00:00","BZN|NL","Without sequence","180.0","",""
"04/04/2023 20:00:00 - 04/04/2023 21:00:00","BZN|NL","Without sequence","177.32","",""
"04/04/2023 21:00:00 - 04/04/2023 22:00:00","BZN|NL","Without sequence","156.04","",""
"04/04/2023 22:00:00 - 04/04/2023 23:00:00","BZN|NL","Without sequence","141.39","",""
"04/04/2023 23:00:00 - 05/04/2023 00:00:00","BZN|NL","Without sequence","129.9","",""
"05/04/2023 00:00:00 - 05/04/2023 01:00:00","BZN|NL","Without sequence","127.34","",""
"05/04/2023 01:00:00 - 05/04/2023 02:00:00","BZN|NL","Without sequence","118.13","",""
"05/04/2023 02:00:00 - 05/04/2023 03:00:00","BZN|NL","Without sequence","119.54","",""
"05/04/2023 03:00:00 - 05/04/2023 04:00:00","BZN|NL","Without sequence","118.18","",""
"05/04/2023 04:00:00 - 05/04/2023 05:00:00","BZN|NL","Without sequence","124.8","",""
"05/04/2023 05:00:00 - 05/04/2023 06:00:00","BZN|NL","Without sequence","134.29","",""
"05/04/2023 06:00:00 - 05/04/2023 07:00:00","BZN|NL","Without sequence","165.99","",""
"05/04/2023 07:00:00 - 05/04/2023 08:00:00","BZN|NL","Without sequence","207.92","",""
"05/04/2023 08:00:00 - 05/04/2023 09:00:00","BZN|NL","Without sequence","180.75","",""
"05/04/2023 09:00:00 - 05/04/2023 10:00:00","BZN|NL","Without sequence","144.53","",""
"05/04/2023 10:00:00 - 05/04/2023 11:00:00","BZN|NL","Without sequence","112.0","",""
"05/04/2023 11:00:00 - 05/04/2023 12:00:00","BZN|NL","Without sequence","113.89","",""
"05/04/2023 12:00:00 - 05/04/2023 13:00:00","BZN|NL","Without sequence","111.17","",""
"05/04/2023 13:00:00 - 05/04/2023 14:00:00","BZN|NL","Without sequence","109.66","",""
"05/04/2023 14:00:00 - 05/04/2023 15:00:00","BZN|NL","Without sequence","111.04","",""
"05/04/2023 15:00:00 - 05/04/2023 16:00:00","BZN|NL","Without sequence","110.96","",""
"05/04/2023 16:00:00 - 05/04/2023 17:00:00","BZN|NL","Without sequence","116.29","",""
"05/04/2023 17:00:00 - 05/04/2023 18:00:00","BZN|NL","Without sequence","135.6","",""
"05/04/2023 18:00:00 - 05/04/2023 19:00:00","BZN|NL","Without sequence","156.52","",""
"05/04/2023 19:00:00 - 05/04/2023 20:00:00","BZN|NL","Without sequence","199.56","",""
"05/04/2023 20:00:00 - 05/04/2023 21:00:00","BZN|NL","Without sequence","191.68","",""
"05/04/2023 21:00:00 - 05/04/2023 22:00:00","BZN|NL","Without sequence","164.98","",""
"05/04/2023 22:00:00 - 05/04/2023 23:00:00","BZN|NL","Without sequence","151.39","",""
"05/04/2023 23:00:00 - 06/04/2023 00:00:00","BZN|NL","Without sequence","139.13","",""
"06/04/2023 00:00:00 - 06/04/2023 01:00:00","BZN|NL","Without sequence","135.54","",""
"06/04/2023 01:00:00 - 06/04/2023 02:00:00","BZN|NL","Without sequence","124.12","",""
"06/04/2023 02:00:00 - 06/04/2023 03:00:00","BZN|NL","Without sequence","120.0","",""
"06/04/2023 03:00:00 - 06/04/2023 04:00:00","BZN|NL","Without sequence","115.33","",""
"06/04/2023 04:00:00 - 06/04/2023 05:00:00","BZN|NL","Without sequence","114.85","",""
"06/04/2023 05:00:00 - 06/04/2023 06:00:00","BZN|NL","Without sequence","124.91","",""
"06/04/2023 06:00:00 - 06/04/2023 07:00:00","BZN|NL","Without sequence","142.51","",""
"06/04/2023 07:00:00 - 06/04/2023 08:00:00","BZN|NL","Without sequence","161.63","",""
"06/04/2023 08:00:00 - 06/04/2023 09:00:00","BZN|NL","Without sequence","159.52","",""
"06/04/2023 09:00:00 - 06/04/2023 10:00:00","BZN|NL","Without sequence","129.93","",""
"06/04/2023 10:00:00 - 06/04/2023 11:00:00","BZN|NL","Without sequence","126.01","",""
